timestamp,P1
2021-01-31 11:41:27,3937
2021-01-31 11:41:28,3937
2021-01-31 11:41:29,3937
2021-01-31 11:41:30,3937
2021-01-31 11:41:31,3937
2021-01-31 11:41:32,3937
2021-01-31 11:41:33,3937
2021-01-31 11:41:34,3937
2021-01-31 11:41:35,3937
2021-01-31 11:41:36,3937
2021-01-31 11:41:37,3937
2021-01-31 11:41:38,3937
2021-01-31 11:41:39,3937
2021-01-31 11:41:40,3937
2021-01-31 11:41:41,3937
2021-01-31 11:41:42,3937
2021-01-31 11:41:43,3937
2021-01-31 11:41:44,3937
2021-01-31 11:41:45,3937
2021-01-31 11:41:46,3937
2021-01-31 11:41:47,3937
2021-01-31 11:41:48,3937
2021-01-31 11:41:49,3937
2021-01-31 11:41:50,3937
2021-01-31 11:41:51,4297
2021-01-31 11:41:52,4297
2021-01-31 11:41:53,4297
2021-01-31 11:41:54,4297
2021-01-31 11:41:55,4297
2021-01-31 11:41:56,4297
2021-01-31 11:41:57,4297
2021-01-31 11:41:58,4297
2021-01-31 11:41:59,4297
2021-01-31 11:42:00,4297
2021-01-31 11:42:01,4297
2021-01-31 11:42:02,4297
2021-01-31 11:42:03,4297
2021-01-31 11:42:04,4297
2021-01-31 11:42:05,4297
2021-01-31 11:42:06,4297
2021-01-31 11:42:07,4297
2021-01-31 11:42:08,4297
2021-01-31 11:42:09,4297
2021-01-31 11:42:10,4297
2021-01-31 11:42:11,4297
2021-01-31 11:42:12,4297
2021-01-31 11:42:13,4297
2021-01-31 11:42:14,4297
2021-01-31 11:42:15,4297
2021-01-31 11:42:16,4297
2021-01-31 11:42:17,25315
2021-01-31 11:42:18,25638
2021-01-31 11:42:19,25638
2021-01-31 11:42:20,25638
2021-01-31 11:42:21,24530
2021-01-31 11:42:22,24530
2021-01-31 11:42:23,24530
2021-01-31 11:42:24,24530
2021-01-31 11:42:25,24530
2021-01-31 11:42:26,24530
2021-01-31 11:42:27,24530
2021-01-31 11:42:28,24530
2021-01-31 11:42:29,24530
2021-01-31 11:42:30,24530
2021-01-31 11:42:31,24530
2021-01-31 11:42:32,24530
2021-01-31 11:42:33,24530
2021-01-31 11:42:34,24530
2021-01-31 11:42:35,24530
2021-01-31 11:42:36,24530
2021-01-31 11:42:37,24530
2021-01-31 11:42:38,24530
2021-01-31 11:42:39,24530
2021-01-31 11:42:40,24530
2021-01-31 11:42:41,24530
2021-01-31 11:42:42,24530
2021-01-31 11:42:43,24530
2021-01-31 11:42:44,24530
2021-01-31 11:42:45,24530
2021-01-31 11:42:46,24530
2021-01-31 11:42:47,24530
2021-01-31 11:42:48,24530
2021-01-31 11:42:49,24530
2021-01-31 11:42:50,24530
2021-01-31 11:42:51,24530
2021-01-31 11:42:52,23515
2021-01-31 11:42:53,23515
2021-01-31 11:42:54,23515
2021-01-31 11:42:55,23515
2021-01-31 11:42:56,23515
2021-01-31 11:42:57,23515
2021-01-31 11:42:58,23515
2021-01-31 11:42:59,23515
2021-01-31 11:43:00,23515
2021-01-31 11:43:01,23515
2021-01-31 11:43:02,23515
2021-01-31 11:43:03,23515
2021-01-31 11:43:04,23515
2021-01-31 11:43:05,23515
2021-01-31 11:43:06,23515
2021-01-31 11:43:07,23515
2021-01-31 11:43:08,23515
2021-01-31 11:43:09,23515
2021-01-31 11:43:10,23515
2021-01-31 11:43:11,23515
2021-01-31 11:43:12,23515
2021-01-31 11:43:13,23515
2021-01-31 11:43:14,23515
2021-01-31 11:43:15,23515
2021-01-31 11:43:16,23515
2021-01-31 11:43:17,23515
2021-01-31 11:43:18,3960
2021-01-31 11:43:19,3982
2021-01-31 11:43:20,3982
2021-01-31 11:43:21,3982
2021-01-31 11:43:22,3937
2021-01-31 11:43:23,3937
2021-01-31 11:43:24,3937
2021-01-31 11:43:25,3937
2021-01-31 11:43:26,3937
2021-01-31 11:43:27,3937
2021-01-31 11:43:28,3937
2021-01-31 11:43:29,3937
2021-01-31 11:43:30,3937
2021-01-31 11:43:31,3937
2021-01-31 11:43:32,3937
2021-01-31 11:43:33,3937
2021-01-31 11:43:34,3937
2021-01-31 11:43:35,3937
2021-01-31 11:43:36,3937
2021-01-31 11:43:37,3937
2021-01-31 11:43:38,3937
2021-01-31 11:43:39,3937
2021-01-31 11:43:40,3937
2021-01-31 11:43:41,3937
2021-01-31 11:43:42,3937
2021-01-31 11:43:43,3937
2021-01-31 11:43:44,3937
2021-01-31 11:43:45,3937
2021-01-31 11:43:46,3937
2021-01-31 11:43:47,3937
2021-01-31 11:43:48,3937
2021-01-31 11:43:49,3937
2021-01-31 11:43:50,3937
2021-01-31 11:43:51,3937
2021-01-31 11:43:52,4140
2021-01-31 11:43:53,4140
2021-01-31 11:43:54,4140
2021-01-31 11:43:55,4140
2021-01-31 11:43:56,4140
2021-01-31 11:43:57,4140
2021-01-31 11:43:58,4140
2021-01-31 11:43:59,4140
2021-01-31 11:44:00,4140
2021-01-31 11:44:01,4140
2021-01-31 11:44:02,4140
2021-01-31 11:44:03,4140
2021-01-31 11:44:04,4140
2021-01-31 11:44:05,4140
2021-01-31 11:44:06,4140
2021-01-31 11:44:07,4140
2021-01-31 11:44:08,4140
2021-01-31 11:44:09,4140
2021-01-31 11:44:10,4140
2021-01-31 11:44:11,4140
2021-01-31 11:44:12,4140
2021-01-31 11:44:13,4140
2021-01-31 11:44:14,4140
2021-01-31 11:44:15,4140
2021-01-31 11:44:16,4140
2021-01-31 11:44:17,4140
2021-01-31 11:44:18,4140
2021-01-31 11:44:19,4140
2021-01-31 11:44:20,4140
2021-01-31 11:44:21,4140
2021-01-31 11:44:22,4050
2021-01-31 11:44:23,4050
2021-01-31 11:44:24,4050
2021-01-31 11:44:25,4050
2021-01-31 11:44:26,4050
2021-01-31 11:44:27,4050
2021-01-31 11:44:28,4050
2021-01-31 11:44:29,4050
2021-01-31 11:44:30,4050
2021-01-31 11:44:31,4050
2021-01-31 11:44:32,4050
2021-01-31 11:44:33,4050
2021-01-31 11:44:34,4050
2021-01-31 11:44:35,4050
2021-01-31 11:44:36,4050
2021-01-31 11:44:37,4050
2021-01-31 11:44:38,4050
2021-01-31 11:44:39,4050
2021-01-31 11:44:40,3915
2021-01-31 11:44:41,25292
2021-01-31 11:44:42,25292
2021-01-31 11:44:43,25292
2021-01-31 11:44:44,25292
2021-01-31 11:44:45,25292
2021-01-31 11:44:46,25292
2021-01-31 11:44:47,25292
2021-01-31 11:44:48,25292
2021-01-31 11:44:49,25292
2021-01-31 11:44:50,25292
2021-01-31 11:44:51,25292
2021-01-31 11:44:52,23561
2021-01-31 11:44:53,23561
2021-01-31 11:44:54,23561
2021-01-31 11:44:55,23561
2021-01-31 11:44:56,23561
2021-01-31 11:44:57,23561
2021-01-31 11:44:58,23561
2021-01-31 11:44:59,23561
2021-01-31 11:45:00,23561
2021-01-31 11:45:01,23561
2021-01-31 11:45:02,23561
2021-01-31 11:45:03,23561
2021-01-31 11:45:04,23561
2021-01-31 11:45:05,23561
2021-01-31 11:45:06,23561
2021-01-31 11:45:07,23561
2021-01-31 11:45:08,23561
2021-01-31 11:45:09,23561
2021-01-31 11:45:10,23561
2021-01-31 11:45:11,23561
2021-01-31 11:45:12,23561
2021-01-31 11:45:13,23561
2021-01-31 11:45:14,23561
2021-01-31 11:45:15,23561
2021-01-31 11:45:16,23561
2021-01-31 11:45:17,23561
2021-01-31 11:45:18,23561
2021-01-31 11:45:19,23561
2021-01-31 11:45:20,23561
2021-01-31 11:45:21,23561
2021-01-31 11:45:22,23376
2021-01-31 11:45:23,23376
2021-01-31 11:45:24,23376
2021-01-31 11:45:25,23376
2021-01-31 11:45:26,23376
2021-01-31 11:45:27,23376
2021-01-31 11:45:28,23376
2021-01-31 11:45:29,23376
2021-01-31 11:45:30,23376
2021-01-31 11:45:31,23376
2021-01-31 11:45:32,23376
2021-01-31 11:45:33,23376
2021-01-31 11:45:34,23376
2021-01-31 11:45:35,23376
2021-01-31 11:45:36,23376
2021-01-31 11:45:37,23376
2021-01-31 11:45:38,23376
2021-01-31 11:45:39,23376
2021-01-31 11:45:40,23376
2021-01-31 11:45:41,23376
2021-01-31 11:45:42,23376
2021-01-31 11:45:43,23376
2021-01-31 11:45:44,23376
2021-01-31 11:45:45,23376
2021-01-31 11:45:46,23376
2021-01-31 11:45:47,23376
2021-01-31 11:45:48,23376
2021-01-31 11:45:49,23376
2021-01-31 11:45:50,23376
2021-01-31 11:45:51,23376
2021-01-31 11:45:52,23330
2021-01-31 11:45:53,23330
2021-01-31 11:45:54,23376
2021-01-31 11:45:55,3937
2021-01-31 11:45:56,3937
2021-01-31 11:45:57,3937
2021-01-31 11:45:58,3937
2021-01-31 11:45:59,3937
2021-01-31 11:46:00,3937
2021-01-31 11:46:01,3937
2021-01-31 11:46:02,3937
2021-01-31 11:46:03,3937
2021-01-31 11:46:04,3937
2021-01-31 11:46:05,3937
2021-01-31 11:46:06,3937
2021-01-31 11:46:07,3937
2021-01-31 11:46:08,3937
2021-01-31 11:46:09,3937
2021-01-31 11:46:10,3937
2021-01-31 11:46:11,3937
2021-01-31 11:46:12,3937
2021-01-31 11:46:13,3937
2021-01-31 11:46:14,3937
2021-01-31 11:46:15,3937
2021-01-31 11:46:16,3937
2021-01-31 11:46:17,3937
2021-01-31 11:46:18,3937
2021-01-31 11:46:19,3937
2021-01-31 11:46:20,3937
2021-01-31 11:46:21,3937
2021-01-31 11:46:22,3982
2021-01-31 11:46:23,3982
2021-01-31 11:46:24,3982
2021-01-31 11:46:25,3982
2021-01-31 11:46:26,3982
2021-01-31 11:46:27,3982
2021-01-31 11:46:28,3982
2021-01-31 11:46:29,3982
2021-01-31 11:46:30,3982
2021-01-31 11:46:31,3982
2021-01-31 11:46:32,3982
2021-01-31 11:46:33,3982
2021-01-31 11:46:34,3982
2021-01-31 11:46:35,3982
2021-01-31 11:46:36,3982
2021-01-31 11:46:37,3982
2021-01-31 11:46:38,3982
2021-01-31 11:46:39,3982
2021-01-31 11:46:40,3982
2021-01-31 11:46:41,3982
2021-01-31 11:46:42,3982
2021-01-31 11:46:43,3982
2021-01-31 11:46:44,3982
2021-01-31 11:46:45,3982
2021-01-31 11:46:46,3982
2021-01-31 11:46:47,3982
2021-01-31 11:46:48,3982
2021-01-31 11:46:49,3982
2021-01-31 11:46:50,3982
2021-01-31 11:46:51,3982
2021-01-31 11:46:52,4005
2021-01-31 11:46:53,4005
2021-01-31 11:46:54,4005
2021-01-31 11:46:55,4005
2021-01-31 11:46:56,4005
2021-01-31 11:46:57,4005
2021-01-31 11:46:58,4005
2021-01-31 11:46:59,4005
2021-01-31 11:47:00,4005
2021-01-31 11:47:01,4005
2021-01-31 11:47:02,4005
2021-01-31 11:47:03,4005
2021-01-31 11:47:04,4005
2021-01-31 11:47:05,4005
2021-01-31 11:47:06,4005
2021-01-31 11:47:07,4005
2021-01-31 11:47:08,4005
2021-01-31 11:47:09,4005
2021-01-31 11:47:10,4005
2021-01-31 11:47:11,4005
2021-01-31 11:47:12,4005
2021-01-31 11:47:13,4005
2021-01-31 11:47:14,4005
2021-01-31 11:47:15,4005
2021-01-31 11:47:16,4005
2021-01-31 11:47:17,4005
2021-01-31 11:47:18,4005
2021-01-31 11:47:19,4005
2021-01-31 11:47:20,4005
2021-01-31 11:47:21,4005
2021-01-31 11:47:22,4027
2021-01-31 11:47:23,4027
2021-01-31 11:47:24,4027
2021-01-31 11:47:25,4027
2021-01-31 11:47:26,4027
2021-01-31 11:47:27,4027
2021-01-31 11:47:28,4027
2021-01-31 11:47:29,4027
2021-01-31 11:47:30,26076
2021-01-31 11:47:31,25546
2021-01-31 11:47:32,25546
2021-01-31 11:47:33,25546
2021-01-31 11:47:34,25546
2021-01-31 11:47:35,25546
2021-01-31 11:47:36,25546
2021-01-31 11:47:37,25546
2021-01-31 11:47:38,25546
2021-01-31 11:47:39,25546
2021-01-31 11:47:40,25546
2021-01-31 11:47:41,25546
2021-01-31 11:47:42,25546
2021-01-31 11:47:43,25546
2021-01-31 11:47:44,25546
2021-01-31 11:47:45,25546
2021-01-31 11:47:46,25546
2021-01-31 11:47:47,25546
2021-01-31 11:47:48,25546
2021-01-31 11:47:49,25546
2021-01-31 11:47:50,25546
2021-01-31 11:47:51,25546
2021-01-31 11:47:52,23376
2021-01-31 11:47:53,23376
2021-01-31 11:47:54,23376
2021-01-31 11:47:55,23376
2021-01-31 11:47:56,23376
2021-01-31 11:47:57,23376
2021-01-31 11:47:58,23376
2021-01-31 11:47:59,23376
2021-01-31 11:48:00,23376
2021-01-31 11:48:01,23376
2021-01-31 11:48:02,23376
2021-01-31 11:48:03,23376
2021-01-31 11:48:04,23376
2021-01-31 11:48:05,23376
2021-01-31 11:48:06,23376
2021-01-31 11:48:07,23376
2021-01-31 11:48:08,23376
2021-01-31 11:48:09,23376
2021-01-31 11:48:10,23376
2021-01-31 11:48:11,23376
2021-01-31 11:48:12,23376
2021-01-31 11:48:13,23376
2021-01-31 11:48:14,23376
2021-01-31 11:48:15,23376
2021-01-31 11:48:16,23376
2021-01-31 11:48:17,23376
2021-01-31 11:48:18,23376
2021-01-31 11:48:19,23376
2021-01-31 11:48:20,23376
2021-01-31 11:48:21,23376
2021-01-31 11:48:22,23330
2021-01-31 11:48:23,23330
2021-01-31 11:48:24,23330
2021-01-31 11:48:25,23330
2021-01-31 11:48:26,23330
2021-01-31 11:48:27,23330
2021-01-31 11:48:28,23330
2021-01-31 11:48:29,23330
2021-01-31 11:48:30,23330
2021-01-31 11:48:31,23330
2021-01-31 11:48:32,23330
2021-01-31 11:48:33,23330
2021-01-31 11:48:34,23330
2021-01-31 11:48:35,23330
2021-01-31 11:48:36,23330
2021-01-31 11:48:37,23330
2021-01-31 11:48:38,23330
2021-01-31 11:48:39,23330
2021-01-31 11:48:40,4050
2021-01-31 11:48:41,3915
2021-01-31 11:48:42,3915
2021-01-31 11:48:43,3915
2021-01-31 11:48:44,3915
2021-01-31 11:48:45,3915
2021-01-31 11:48:46,3915
2021-01-31 11:48:47,3915
2021-01-31 11:48:48,3915
2021-01-31 11:48:49,3915
2021-01-31 11:48:50,3915
2021-01-31 11:48:51,3915
2021-01-31 11:48:52,3915
2021-01-31 11:48:53,3915
2021-01-31 11:48:54,3915
2021-01-31 11:48:55,3915
2021-01-31 11:48:56,3915
2021-01-31 11:48:57,3915
2021-01-31 11:48:58,3915
2021-01-31 11:48:59,3915
2021-01-31 11:49:00,3915
2021-01-31 11:49:01,3915
2021-01-31 11:49:02,3915
2021-01-31 11:49:03,3915
2021-01-31 11:49:04,3915
2021-01-31 11:49:05,3915
2021-01-31 11:49:06,3915
2021-01-31 11:49:07,3915
2021-01-31 11:49:08,3915
2021-01-31 11:49:09,3915
2021-01-31 11:49:10,3915
2021-01-31 11:49:11,3915
2021-01-31 11:49:12,3915
2021-01-31 11:49:13,3915
2021-01-31 11:49:14,3915
2021-01-31 11:49:15,3915
2021-01-31 11:49:16,3915
2021-01-31 11:49:17,3915
2021-01-31 11:49:18,3915
2021-01-31 11:49:19,3915
2021-01-31 11:49:20,3915
2021-01-31 11:49:21,3915
2021-01-31 11:49:22,3960
2021-01-31 11:49:23,3960
2021-01-31 11:49:24,3960
2021-01-31 11:49:25,3960
2021-01-31 11:49:26,3960
2021-01-31 11:49:27,3960
2021-01-31 11:49:28,3960
2021-01-31 11:49:29,3960
2021-01-31 11:49:30,3960
2021-01-31 11:49:31,3960
2021-01-31 11:49:32,3960
2021-01-31 11:49:33,3960
2021-01-31 11:49:34,3960
2021-01-31 11:49:35,3960
2021-01-31 11:49:36,3960
2021-01-31 11:49:37,3960
2021-01-31 11:49:38,3960
2021-01-31 11:49:39,3960
2021-01-31 11:49:40,3960
2021-01-31 11:49:41,3960
2021-01-31 11:49:42,3960
2021-01-31 11:49:43,3960
2021-01-31 11:49:44,3960
2021-01-31 11:49:45,3960
2021-01-31 11:49:46,3960
2021-01-31 11:49:47,3960
2021-01-31 11:49:48,3960
2021-01-31 11:49:49,3960
2021-01-31 11:49:50,3960
2021-01-31 11:49:51,3960
2021-01-31 11:49:52,3915
2021-01-31 11:49:53,3915
2021-01-31 11:49:54,3915
2021-01-31 11:49:55,3915
2021-01-31 11:49:56,3915
2021-01-31 11:49:57,3915
2021-01-31 11:49:58,3915
2021-01-31 11:49:59,3915
2021-01-31 11:50:00,3915
2021-01-31 11:50:01,3915
2021-01-31 11:50:02,3915
2021-01-31 11:50:03,3915
2021-01-31 11:50:04,3915
2021-01-31 11:50:05,3915
2021-01-31 11:50:06,3915
2021-01-31 11:50:07,3915
2021-01-31 11:50:08,3915
2021-01-31 11:50:09,3915
2021-01-31 11:50:10,3915
2021-01-31 11:50:11,3915
2021-01-31 11:50:12,3915
2021-01-31 11:50:13,3915
2021-01-31 11:50:14,3915
2021-01-31 11:50:15,3915
2021-01-31 11:50:16,3915
2021-01-31 11:50:17,3915
2021-01-31 11:50:18,3915
2021-01-31 11:50:19,3915
2021-01-31 11:50:20,3915
2021-01-31 11:50:21,3915
2021-01-31 11:50:22,4252
2021-01-31 11:50:23,25638
2021-01-31 11:50:24,25638
2021-01-31 11:50:25,25523
2021-01-31 11:50:26,25523
2021-01-31 11:50:27,25523
2021-01-31 11:50:28,25523
2021-01-31 11:50:29,25523
2021-01-31 11:50:30,25523
2021-01-31 11:50:31,25523
2021-01-31 11:50:32,25523
2021-01-31 11:50:33,25523
2021-01-31 11:50:34,25523
2021-01-31 11:50:35,25523
2021-01-31 11:50:36,25523
2021-01-31 11:50:37,25523
2021-01-31 11:50:38,25523
2021-01-31 11:50:39,25523
2021-01-31 11:50:40,25523
2021-01-31 11:50:41,25523
2021-01-31 11:50:42,25523
2021-01-31 11:50:43,25523
2021-01-31 11:50:44,25523
2021-01-31 11:50:45,25523
2021-01-31 11:50:46,25523
2021-01-31 11:50:47,25523
2021-01-31 11:50:48,25523
2021-01-31 11:50:49,25523
2021-01-31 11:50:50,25523
2021-01-31 11:50:51,25523
2021-01-31 11:50:52,23469
2021-01-31 11:50:53,23469
2021-01-31 11:50:54,23469
2021-01-31 11:50:55,23469
2021-01-31 11:50:56,23469
2021-01-31 11:50:57,23469
2021-01-31 11:50:58,23469
2021-01-31 11:50:59,23469
2021-01-31 11:51:00,23469
2021-01-31 11:51:01,23469
2021-01-31 11:51:02,23469
2021-01-31 11:51:03,23469
2021-01-31 11:51:04,23469
2021-01-31 11:51:05,23469
2021-01-31 11:51:06,23469
2021-01-31 11:51:07,23469
2021-01-31 11:51:08,23469
2021-01-31 11:51:09,23469
2021-01-31 11:51:10,23469
2021-01-31 11:51:11,23469
2021-01-31 11:51:12,23469
2021-01-31 11:51:13,23469
2021-01-31 11:51:14,23469
2021-01-31 11:51:15,23469
2021-01-31 11:51:16,23469
2021-01-31 11:51:17,23469
2021-01-31 11:51:18,23469
2021-01-31 11:51:19,23469
2021-01-31 11:51:20,23469
2021-01-31 11:51:21,23469
2021-01-31 11:51:22,23307
2021-01-31 11:51:23,23307
2021-01-31 11:51:24,23307
2021-01-31 11:51:25,23307
2021-01-31 11:51:26,23307
2021-01-31 11:51:27,3960
2021-01-31 11:51:28,3915
2021-01-31 11:51:29,3915
2021-01-31 11:51:30,3915
2021-01-31 11:51:31,3915
2021-01-31 11:51:32,3915
2021-01-31 11:51:33,3915
2021-01-31 11:51:34,3915
2021-01-31 11:51:35,3915
2021-01-31 11:51:36,3915
2021-01-31 11:51:37,3915
2021-01-31 11:51:38,3915
2021-01-31 11:51:39,3915
2021-01-31 11:51:40,3915
2021-01-31 11:51:41,3915
2021-01-31 11:51:42,3915
2021-01-31 11:51:43,3915
2021-01-31 11:51:44,3915
2021-01-31 11:51:45,3915
2021-01-31 11:51:46,3915
2021-01-31 11:51:47,3915
2021-01-31 11:51:48,3915
2021-01-31 11:51:49,3915
2021-01-31 11:51:50,3915
2021-01-31 11:51:51,3915
2021-01-31 11:51:52,3982
2021-01-31 11:51:53,3982
2021-01-31 11:51:54,3982
2021-01-31 11:51:55,3982
2021-01-31 11:51:56,3982
2021-01-31 11:51:57,3982
2021-01-31 11:51:58,3982
2021-01-31 11:51:59,3982
2021-01-31 11:52:00,3982
2021-01-31 11:52:01,3982
2021-01-31 11:52:02,3982
2021-01-31 11:52:03,3982
2021-01-31 11:52:04,3982
2021-01-31 11:52:05,3982
2021-01-31 11:52:06,3982
2021-01-31 11:52:07,3982
2021-01-31 11:52:08,3982
2021-01-31 11:52:09,3982
2021-01-31 11:52:10,3982
2021-01-31 11:52:11,3982
2021-01-31 11:52:12,3982
2021-01-31 11:52:13,3982
2021-01-31 11:52:14,3982
2021-01-31 11:52:15,3982
2021-01-31 11:52:16,3982
2021-01-31 11:52:17,3982
2021-01-31 11:52:18,3982
2021-01-31 11:52:19,3982
2021-01-31 11:52:20,3982
2021-01-31 11:52:21,3982
2021-01-31 11:52:22,4207
2021-01-31 11:52:23,4207
2021-01-31 11:52:24,4207
2021-01-31 11:52:25,4207
2021-01-31 11:52:26,4207
2021-01-31 11:52:27,4207
2021-01-31 11:52:28,4207
2021-01-31 11:52:29,4207
2021-01-31 11:52:30,4207
2021-01-31 11:52:31,4207
2021-01-31 11:52:32,4207
2021-01-31 11:52:33,4207
2021-01-31 11:52:34,4207
2021-01-31 11:52:35,4207
2021-01-31 11:52:36,4207
2021-01-31 11:52:37,4207
2021-01-31 11:52:38,4207
2021-01-31 11:52:39,4207
2021-01-31 11:52:40,4207
2021-01-31 11:52:41,4207
2021-01-31 11:52:42,4207
2021-01-31 11:52:43,4207
2021-01-31 11:52:44,4207
2021-01-31 11:52:45,4207
2021-01-31 11:52:46,4207
2021-01-31 11:52:47,4207
2021-01-31 11:52:48,4207
2021-01-31 11:52:49,4207
2021-01-31 11:52:50,4207
2021-01-31 11:52:51,4207
2021-01-31 11:52:52,3982
2021-01-31 11:52:53,3982
2021-01-31 11:52:54,3982
2021-01-31 11:52:55,3982
2021-01-31 11:52:56,3982
2021-01-31 11:52:57,3982
2021-01-31 11:52:58,3982
2021-01-31 11:52:59,3982
2021-01-31 11:53:00,3937
2021-01-31 11:53:01,3937
2021-01-31 11:53:02,3937
2021-01-31 11:53:03,3937
2021-01-31 11:53:04,3937
2021-01-31 11:53:05,3937
2021-01-31 11:53:06,3937
2021-01-31 11:53:07,3937
2021-01-31 11:53:08,3937
2021-01-31 11:53:09,3937
2021-01-31 11:53:10,3937
2021-01-31 11:53:11,3937
2021-01-31 11:53:12,3937
2021-01-31 11:53:13,3937
2021-01-31 11:53:14,3937
2021-01-31 11:53:15,3937
2021-01-31 11:53:16,3937
2021-01-31 11:53:17,3937
2021-01-31 11:53:18,3937
2021-01-31 11:53:19,3937
2021-01-31 11:53:20,3937
2021-01-31 11:53:21,3937
2021-01-31 11:53:22,23423
2021-01-31 11:53:23,23423
2021-01-31 11:53:24,23423
2021-01-31 11:53:25,23423
2021-01-31 11:53:26,23423
2021-01-31 11:53:27,23423
2021-01-31 11:53:28,23423
2021-01-31 11:53:29,23423
2021-01-31 11:53:30,23423
2021-01-31 11:53:31,23423
2021-01-31 11:53:32,23423
2021-01-31 11:53:33,23423
2021-01-31 11:53:34,23423
2021-01-31 11:53:35,23423
2021-01-31 11:53:36,23423
2021-01-31 11:53:37,23423
2021-01-31 11:53:38,23423
2021-01-31 11:53:39,23423
2021-01-31 11:53:40,23423
2021-01-31 11:53:41,23423
2021-01-31 11:53:42,23423
2021-01-31 11:53:43,23423
2021-01-31 11:53:44,23423
2021-01-31 11:53:45,23423
2021-01-31 11:53:46,23423
2021-01-31 11:53:47,23423
2021-01-31 11:53:48,23423
2021-01-31 11:53:49,23423
2021-01-31 11:53:50,23423
2021-01-31 11:53:51,23423
2021-01-31 11:53:52,23446
2021-01-31 11:53:53,23446
2021-01-31 11:53:54,23446
2021-01-31 11:53:55,23446
2021-01-31 11:53:56,23446
2021-01-31 11:53:57,23446
2021-01-31 11:53:58,23446
2021-01-31 11:53:59,23446
2021-01-31 11:54:00,23446
2021-01-31 11:54:01,23446
2021-01-31 11:54:02,23446
2021-01-31 11:54:03,23446
2021-01-31 11:54:04,23446
2021-01-31 11:54:05,23446
2021-01-31 11:54:06,3960
2021-01-31 11:54:07,3982
2021-01-31 11:54:08,3982
2021-01-31 11:54:09,3982
2021-01-31 11:54:10,3982
2021-01-31 11:54:11,3982
2021-01-31 11:54:12,3982
2021-01-31 11:54:13,3982
2021-01-31 11:54:14,3982
2021-01-31 11:54:15,3982
2021-01-31 11:54:16,3982
2021-01-31 11:54:17,3982
2021-01-31 11:54:18,3982
2021-01-31 11:54:19,3982
2021-01-31 11:54:20,3982
2021-01-31 11:54:21,3982
2021-01-31 11:54:22,4140
2021-01-31 11:54:23,4140
2021-01-31 11:54:24,4140
2021-01-31 11:54:25,4140
2021-01-31 11:54:26,4140
2021-01-31 11:54:27,4140
2021-01-31 11:54:28,4140
2021-01-31 11:54:29,4140
2021-01-31 11:54:30,4140
2021-01-31 11:54:31,4140
2021-01-31 11:54:32,4140
2021-01-31 11:54:33,4140
2021-01-31 11:54:34,4140
2021-01-31 11:54:35,4140
2021-01-31 11:54:36,4140
2021-01-31 11:54:37,4140
2021-01-31 11:54:38,4140
2021-01-31 11:54:39,4140
2021-01-31 11:54:40,4140
2021-01-31 11:54:41,4140
2021-01-31 11:54:42,4140
2021-01-31 11:54:43,4140
2021-01-31 11:54:44,4140
2021-01-31 11:54:45,4140
2021-01-31 11:54:46,4140
2021-01-31 11:54:47,4140
2021-01-31 11:54:48,4140
2021-01-31 11:54:49,4140
2021-01-31 11:54:50,4140
2021-01-31 11:54:51,4140
2021-01-31 11:54:52,3937
2021-01-31 11:54:53,3937
2021-01-31 11:54:54,3937
2021-01-31 11:54:55,3937
2021-01-31 11:54:56,3937
2021-01-31 11:54:57,3937
2021-01-31 11:54:58,3937
2021-01-31 11:54:59,3937
2021-01-31 11:55:00,3937
2021-01-31 11:55:01,3937
2021-01-31 11:55:02,3937
2021-01-31 11:55:03,3937
2021-01-31 11:55:04,3937
2021-01-31 11:55:05,3937
2021-01-31 11:55:06,3937
2021-01-31 11:55:07,3937
2021-01-31 11:55:08,3937
2021-01-31 11:55:09,3937
2021-01-31 11:55:10,3937
2021-01-31 11:55:11,3937
2021-01-31 11:55:12,3937
2021-01-31 11:55:13,3937
2021-01-31 11:55:14,3937
2021-01-31 11:55:15,3937
2021-01-31 11:55:16,3937
2021-01-31 11:55:17,3937
2021-01-31 11:55:18,3937
2021-01-31 11:55:19,3937
2021-01-31 11:55:20,3937
2021-01-31 11:55:21,3937
2021-01-31 11:55:22,3915
2021-01-31 11:55:23,3915
2021-01-31 11:55:24,3915
2021-01-31 11:55:25,3915
2021-01-31 11:55:26,3915
2021-01-31 11:55:27,3915
2021-01-31 11:55:28,3915
2021-01-31 11:55:29,3915
2021-01-31 11:55:30,3915
2021-01-31 11:55:31,3915
2021-01-31 11:55:32,3915
2021-01-31 11:55:33,3915
2021-01-31 11:55:34,3915
2021-01-31 11:55:35,3915
2021-01-31 11:55:36,3915
2021-01-31 11:55:37,3915
2021-01-31 11:55:38,3915
2021-01-31 11:55:39,3915
2021-01-31 11:55:40,3915
2021-01-31 11:55:41,3915
2021-01-31 11:55:42,3915
2021-01-31 11:55:43,3915
2021-01-31 11:55:44,3915
2021-01-31 11:55:45,3915
2021-01-31 11:55:46,3915
2021-01-31 11:55:47,3915
2021-01-31 11:55:48,3915
2021-01-31 11:55:49,3915
2021-01-31 11:55:50,25961
2021-01-31 11:55:51,25638
2021-01-31 11:55:52,24900
2021-01-31 11:55:53,24900
2021-01-31 11:55:54,24900
2021-01-31 11:55:55,24900
2021-01-31 11:55:56,24900
2021-01-31 11:55:57,24900
2021-01-31 11:55:58,24900
2021-01-31 11:55:59,24900
2021-01-31 11:56:00,24900
