# file...... wh1.csv
# date...... Sat Feb 13 14:03:12 2021
# user...... semae
# host...... (null)
# target.... waterheater 26
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,load_state,heatgain,height,waterheater_model,water_demand,temperature,is_waterheater_on
2021-02-07 11:28:00 PST,DEPLETING,+155.329,+3.78239,ONEZNODE,+0,+119.829,+0
2021-02-07 11:28:01 PST,DEPLETING,+155.329,+3.78239,ONEZNODE,+0,+119.829,+0
2021-02-07 11:28:02 PST,DEPLETING,+155.328,+3.78239,ONEZNODE,+0,+119.829,+0
2021-02-07 11:28:03 PST,DEPLETING,+155.328,+3.78239,ONEZNODE,+0,+119.829,+0
2021-02-07 11:28:04 PST,DEPLETING,+155.327,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:05 PST,DEPLETING,+155.327,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:06 PST,DEPLETING,+155.326,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:07 PST,DEPLETING,+155.326,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:08 PST,DEPLETING,+155.325,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:09 PST,DEPLETING,+155.325,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:10 PST,DEPLETING,+155.324,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:11 PST,DEPLETING,+155.324,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:12 PST,DEPLETING,+155.323,+3.78239,ONEZNODE,+0,+119.828,+0
2021-02-07 11:28:13 PST,DEPLETING,+155.323,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:14 PST,DEPLETING,+155.322,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:15 PST,DEPLETING,+155.322,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:16 PST,DEPLETING,+155.321,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:17 PST,DEPLETING,+155.321,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:18 PST,DEPLETING,+155.321,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:19 PST,DEPLETING,+155.32,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:20 PST,DEPLETING,+155.32,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:21 PST,DEPLETING,+155.319,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:22 PST,DEPLETING,+155.319,+3.78239,ONEZNODE,+0,+119.827,+0
2021-02-07 11:28:23 PST,DEPLETING,+155.318,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:24 PST,DEPLETING,+155.318,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:25 PST,DEPLETING,+155.317,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:26 PST,DEPLETING,+155.317,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:27 PST,DEPLETING,+155.316,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:28 PST,DEPLETING,+155.316,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:29 PST,DEPLETING,+155.315,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:30 PST,DEPLETING,+155.315,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:31 PST,DEPLETING,+155.314,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:32 PST,DEPLETING,+155.314,+3.78239,ONEZNODE,+0,+119.826,+0
2021-02-07 11:28:33 PST,DEPLETING,+155.313,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:34 PST,DEPLETING,+155.313,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:35 PST,DEPLETING,+155.312,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:36 PST,DEPLETING,+155.312,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:37 PST,DEPLETING,+155.311,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:38 PST,DEPLETING,+155.311,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:39 PST,DEPLETING,+155.31,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:40 PST,DEPLETING,+155.31,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:41 PST,DEPLETING,+155.309,+3.78239,ONEZNODE,+0,+119.825,+0
2021-02-07 11:28:42 PST,DEPLETING,+155.309,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:43 PST,DEPLETING,+155.308,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:44 PST,DEPLETING,+155.308,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:45 PST,DEPLETING,+155.307,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:46 PST,DEPLETING,+155.307,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:47 PST,DEPLETING,+155.306,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:48 PST,DEPLETING,+155.306,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:49 PST,DEPLETING,+155.305,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:50 PST,DEPLETING,+155.305,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:51 PST,DEPLETING,+155.304,+3.78239,ONEZNODE,+0,+119.824,+0
2021-02-07 11:28:52 PST,DEPLETING,+155.304,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:28:53 PST,DEPLETING,+155.303,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:28:54 PST,DEPLETING,+155.303,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:28:55 PST,DEPLETING,+155.303,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:28:56 PST,DEPLETING,+155.302,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:28:57 PST,DEPLETING,+155.302,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:28:58 PST,DEPLETING,+155.301,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:28:59 PST,DEPLETING,+155.301,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:29:00 PST,DEPLETING,+155.3,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:29:01 PST,DEPLETING,+155.3,+3.78239,ONEZNODE,+0,+119.823,+0
2021-02-07 11:29:02 PST,DEPLETING,+155.299,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:03 PST,DEPLETING,+155.299,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:04 PST,DEPLETING,+155.298,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:05 PST,DEPLETING,+155.298,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:06 PST,DEPLETING,+155.297,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:07 PST,DEPLETING,+155.297,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:08 PST,DEPLETING,+155.296,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:09 PST,DEPLETING,+155.296,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:10 PST,DEPLETING,+155.295,+3.78239,ONEZNODE,+0,+119.822,+0
2021-02-07 11:29:11 PST,DEPLETING,+155.295,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:12 PST,DEPLETING,+155.294,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:13 PST,DEPLETING,+155.294,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:14 PST,DEPLETING,+155.293,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:15 PST,DEPLETING,+155.293,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:16 PST,DEPLETING,+155.292,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:17 PST,DEPLETING,+155.292,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:18 PST,DEPLETING,+155.291,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:19 PST,DEPLETING,+155.291,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:20 PST,DEPLETING,+155.29,+3.78239,ONEZNODE,+0,+119.821,+0
2021-02-07 11:29:21 PST,DEPLETING,+155.29,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:22 PST,DEPLETING,+155.289,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:23 PST,DEPLETING,+155.289,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:24 PST,DEPLETING,+155.288,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:25 PST,DEPLETING,+155.288,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:26 PST,DEPLETING,+155.287,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:27 PST,DEPLETING,+155.287,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:28 PST,DEPLETING,+155.286,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:29 PST,DEPLETING,+155.286,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:30 PST,DEPLETING,+155.285,+3.78239,ONEZNODE,+0,+119.82,+0
2021-02-07 11:29:31 PST,DEPLETING,+155.285,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:32 PST,DEPLETING,+155.285,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:33 PST,DEPLETING,+155.284,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:34 PST,DEPLETING,+155.284,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:35 PST,DEPLETING,+155.283,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:36 PST,DEPLETING,+155.283,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:37 PST,DEPLETING,+155.282,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:38 PST,DEPLETING,+155.282,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:39 PST,DEPLETING,+155.281,+3.78239,ONEZNODE,+0,+119.819,+0
2021-02-07 11:29:40 PST,DEPLETING,+155.281,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:41 PST,DEPLETING,+155.28,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:42 PST,DEPLETING,+155.28,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:43 PST,DEPLETING,+155.279,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:44 PST,DEPLETING,+155.279,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:45 PST,DEPLETING,+155.278,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:46 PST,DEPLETING,+155.278,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:47 PST,DEPLETING,+155.277,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:48 PST,DEPLETING,+155.277,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:49 PST,DEPLETING,+155.276,+3.78239,ONEZNODE,+0,+119.818,+0
2021-02-07 11:29:50 PST,DEPLETING,+155.276,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:51 PST,DEPLETING,+155.275,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:52 PST,DEPLETING,+155.275,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:53 PST,DEPLETING,+155.274,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:54 PST,DEPLETING,+155.274,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:55 PST,DEPLETING,+155.273,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:56 PST,DEPLETING,+155.273,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:57 PST,DEPLETING,+155.272,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:58 PST,DEPLETING,+155.272,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:29:59 PST,DEPLETING,+155.271,+3.78239,ONEZNODE,+0,+119.817,+0
2021-02-07 11:30:00 PST,DEPLETING,+155.271,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:01 PST,DEPLETING,+155.27,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:02 PST,DEPLETING,+155.27,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:03 PST,DEPLETING,+155.269,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:04 PST,DEPLETING,+155.269,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:05 PST,DEPLETING,+155.268,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:06 PST,DEPLETING,+155.268,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:07 PST,DEPLETING,+155.268,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:08 PST,DEPLETING,+155.267,+3.78239,ONEZNODE,+0,+119.816,+0
2021-02-07 11:30:09 PST,DEPLETING,+155.267,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:10 PST,DEPLETING,+155.266,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:11 PST,DEPLETING,+155.266,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:12 PST,DEPLETING,+155.265,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:13 PST,DEPLETING,+155.265,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:14 PST,DEPLETING,+155.264,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:15 PST,DEPLETING,+155.264,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:16 PST,DEPLETING,+155.263,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:17 PST,DEPLETING,+155.263,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:18 PST,DEPLETING,+155.262,+3.78239,ONEZNODE,+0,+119.815,+0
2021-02-07 11:30:19 PST,DEPLETING,+155.262,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:20 PST,DEPLETING,+155.261,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:21 PST,DEPLETING,+155.261,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:22 PST,DEPLETING,+155.26,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:23 PST,DEPLETING,+155.26,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:24 PST,DEPLETING,+155.259,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:25 PST,DEPLETING,+155.259,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:26 PST,DEPLETING,+155.258,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:27 PST,DEPLETING,+155.258,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:28 PST,DEPLETING,+155.257,+3.78239,ONEZNODE,+0,+119.814,+0
2021-02-07 11:30:29 PST,DEPLETING,+155.257,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:30 PST,DEPLETING,+155.256,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:31 PST,DEPLETING,+155.256,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:32 PST,DEPLETING,+155.255,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:33 PST,DEPLETING,+155.255,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:34 PST,DEPLETING,+155.254,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:35 PST,DEPLETING,+155.254,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:36 PST,DEPLETING,+155.253,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:37 PST,DEPLETING,+155.253,+3.78239,ONEZNODE,+0,+119.813,+0
2021-02-07 11:30:38 PST,DEPLETING,+155.252,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:39 PST,DEPLETING,+155.252,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:40 PST,DEPLETING,+155.251,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:41 PST,DEPLETING,+155.251,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:42 PST,DEPLETING,+155.251,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:43 PST,DEPLETING,+155.25,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:44 PST,DEPLETING,+155.25,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:45 PST,DEPLETING,+155.249,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:46 PST,DEPLETING,+155.249,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:47 PST,DEPLETING,+155.248,+3.78239,ONEZNODE,+0,+119.812,+0
2021-02-07 11:30:48 PST,DEPLETING,+155.248,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:49 PST,DEPLETING,+155.247,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:50 PST,DEPLETING,+155.247,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:51 PST,DEPLETING,+155.246,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:52 PST,DEPLETING,+155.246,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:53 PST,DEPLETING,+155.245,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:54 PST,DEPLETING,+155.245,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:55 PST,DEPLETING,+155.244,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:56 PST,DEPLETING,+155.244,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:57 PST,DEPLETING,+155.243,+3.78239,ONEZNODE,+0,+119.811,+0
2021-02-07 11:30:58 PST,DEPLETING,+155.243,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:30:59 PST,DEPLETING,+155.242,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:00 PST,DEPLETING,+155.242,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:01 PST,DEPLETING,+155.241,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:02 PST,DEPLETING,+155.241,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:03 PST,DEPLETING,+155.24,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:04 PST,DEPLETING,+155.24,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:05 PST,DEPLETING,+155.239,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:06 PST,DEPLETING,+155.239,+3.78239,ONEZNODE,+0,+119.81,+0
2021-02-07 11:31:07 PST,DEPLETING,+155.238,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:08 PST,DEPLETING,+155.238,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:09 PST,DEPLETING,+155.237,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:10 PST,DEPLETING,+155.237,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:11 PST,DEPLETING,+155.236,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:12 PST,DEPLETING,+155.236,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:13 PST,DEPLETING,+155.235,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:14 PST,DEPLETING,+155.235,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:15 PST,DEPLETING,+155.235,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:16 PST,DEPLETING,+155.234,+3.78239,ONEZNODE,+0,+119.809,+0
2021-02-07 11:31:17 PST,DEPLETING,+155.234,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:18 PST,DEPLETING,+155.233,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:19 PST,DEPLETING,+155.233,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:20 PST,DEPLETING,+155.232,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:21 PST,DEPLETING,+155.232,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:22 PST,DEPLETING,+155.231,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:23 PST,DEPLETING,+155.231,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:24 PST,DEPLETING,+155.23,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:25 PST,DEPLETING,+155.23,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:26 PST,DEPLETING,+155.229,+3.78239,ONEZNODE,+0,+119.808,+0
2021-02-07 11:31:27 PST,DEPLETING,+155.229,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:28 PST,DEPLETING,+155.228,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:29 PST,DEPLETING,+155.228,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:30 PST,DEPLETING,+155.227,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:31 PST,DEPLETING,+155.227,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:32 PST,DEPLETING,+155.226,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:33 PST,DEPLETING,+155.226,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:34 PST,DEPLETING,+155.225,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:35 PST,DEPLETING,+155.225,+3.78239,ONEZNODE,+0,+119.807,+0
2021-02-07 11:31:36 PST,DEPLETING,+155.224,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:37 PST,DEPLETING,+155.224,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:38 PST,DEPLETING,+155.223,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:39 PST,DEPLETING,+155.223,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:40 PST,DEPLETING,+155.222,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:41 PST,DEPLETING,+155.222,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:42 PST,DEPLETING,+155.221,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:43 PST,DEPLETING,+155.221,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:44 PST,DEPLETING,+155.22,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:45 PST,DEPLETING,+155.22,+3.78239,ONEZNODE,+0,+119.806,+0
2021-02-07 11:31:46 PST,DEPLETING,+155.219,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:47 PST,DEPLETING,+155.219,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:48 PST,DEPLETING,+155.219,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:49 PST,DEPLETING,+155.218,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:50 PST,DEPLETING,+155.218,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:51 PST,DEPLETING,+155.217,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:52 PST,DEPLETING,+155.217,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:53 PST,DEPLETING,+155.216,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:54 PST,DEPLETING,+155.216,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:55 PST,DEPLETING,+155.215,+3.78239,ONEZNODE,+0,+119.805,+0
2021-02-07 11:31:56 PST,DEPLETING,+155.215,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:31:57 PST,DEPLETING,+155.214,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:31:58 PST,DEPLETING,+155.214,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:31:59 PST,DEPLETING,+155.213,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:32:00 PST,DEPLETING,+155.213,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:32:01 PST,DEPLETING,+155.212,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:32:02 PST,DEPLETING,+155.212,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:32:03 PST,DEPLETING,+155.211,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:32:04 PST,DEPLETING,+155.211,+3.78239,ONEZNODE,+0,+119.804,+0
2021-02-07 11:32:05 PST,DEPLETING,+155.21,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:06 PST,DEPLETING,+155.21,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:07 PST,DEPLETING,+155.209,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:08 PST,DEPLETING,+155.209,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:09 PST,DEPLETING,+155.208,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:10 PST,DEPLETING,+155.208,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:11 PST,DEPLETING,+155.207,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:12 PST,DEPLETING,+155.207,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:13 PST,DEPLETING,+155.206,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:14 PST,DEPLETING,+155.206,+3.78239,ONEZNODE,+0,+119.803,+0
2021-02-07 11:32:15 PST,DEPLETING,+155.205,+3.78239,ONEZNODE,+0,+119.802,+0
2021-02-07 11:32:16 PST,DEPLETING,+155.205,+3.78239,ONEZNODE,+0,+119.802,+0
2021-02-07 11:32:17 PST,DEPLETING,+155.204,+3.78239,ONEZNODE,+0,+119.802,+0
2021-02-07 11:32:18 PST,DEPLETING,+155.204,+3.78239,ONEZNODE,+0,+119.802,+0
2021-02-07 11:32:19 PST,DEPLETING,+155.204,+3.78239,ONEZNODE,+0,+119.802,+0
2021-02-07 11:32:20 PST,DEPLETING,+155.203,+3.78239,ONEZNODE,+0,+119.802,+0
